merchant_name,merchant_area,latitude,longitude,rating,main_category,sub_category,product,price
"Keikpop, Ciputat",Tangerang,-6.318994772,106.7463646,4.5,Makanan,Sweets,Twincenzo,75000
"Keikpop, Ciputat",Tangerang,-6.318994772,106.7463646,4.5,Makanan,Sweets,Paket SNSD (Semua seNang Semua Doyan),100000
"Keikpop, Ciputat",Tangerang,-6.318994772,106.7463646,4.5,Makanan,Sweets,Paket Saranghaeyo..,70000
"Keikpop, Ciputat",Tangerang,-6.318994772,106.7463646,4.5,Makanan,Sweets,Paket Mukbang,80000
"Keikpop, Ciputat",Tangerang,-6.318994772,106.7463646,4.5,Makanan,Sweets,Cheesecake in The Trap,65000
"Keikpop, Ciputat",Tangerang,-6.318994772,106.7463646,4.5,Makanan,Sweets,It's O-Cake to Not Be Okay,65000
"Keikpop, Ciputat",Tangerang,-6.318994772,106.7463646,4.5,Makanan,Sweets,Icakewon Class,65000
"Keikpop, Ciputat",Tangerang,-6.318994772,106.7463646,4.5,Makanan,Sweets,Cake Landing on You,65000
"Keikpop, Ciputat",Tangerang,-6.318994772,106.7463646,4.5,Makanan,Sweets,How You Like Cake,65000
"Keikpop, Ciputat",Tangerang,-6.318994772,106.7463646,4.5,Makanan,Roti,Lovesick Strawberry,40000
"Keikpop, Ciputat",Tangerang,-6.318994772,106.7463646,4.5,Makanan,Roti,it'zrikaya,40000
"Keikpop, Ciputat",Tangerang,-6.318994772,106.7463646,4.5,Makanan,Roti,Miracle of Chocolate no.7,40000
"Keikpop, Ciputat",Tangerang,-6.318994772,106.7463646,4.5,Makanan,Roti,My Cheese from the Star,40000
"Keikpop, Ciputat",Tangerang,-6.318994772,106.7463646,4.5,Makanan,Roti,Cheese Over Choco,40000
"Keikpop, Harapan Indah",Bekasi,-6.18783978,106.9753465,4.5,Makanan,Sweets,Split Cake,75000
"Keikpop, Harapan Indah",Bekasi,-6.18783978,106.9753465,4.5,Makanan,Sweets,ChocoTown Cha Cha Cha,65000
"Keikpop, Harapan Indah",Bekasi,-6.18783978,106.9753465,4.5,Makanan,Sweets,Twincenzo,75000
"Keikpop, Harapan Indah",Bekasi,-6.18783978,106.9753465,4.5,Makanan,Sweets,Paket SNSD (Semua seNang Semua Doyan),100000
"Keikpop, Harapan Indah",Bekasi,-6.18783978,106.9753465,4.5,Makanan,Sweets,Paket Saranghaeyo..,70000
"Keikpop, Harapan Indah",Bekasi,-6.18783978,106.9753465,4.5,Makanan,Sweets,Paket Mukbang,80000
"Keikpop, Harapan Indah",Bekasi,-6.18783978,106.9753465,4.5,Makanan,Sweets,Cheesecake in The Trap,65000
"Keikpop, Harapan Indah",Bekasi,-6.18783978,106.9753465,4.5,Makanan,Sweets,It's O-Cake to Not Be Okay,65000
"Keikpop, Harapan Indah",Bekasi,-6.18783978,106.9753465,4.5,Makanan,Sweets,Icakewon Class,65000
"Keikpop, Harapan Indah",Bekasi,-6.18783978,106.9753465,4.5,Makanan,Sweets,Cake Landing on You,65000
"Keikpop, Harapan Indah",Bekasi,-6.18783978,106.9753465,4.5,Makanan,Sweets,How You Like Cake,65000
"Keikpop, Harapan Indah",Bekasi,-6.18783978,106.9753465,4.5,Makanan,Roti,Lovesick Strawberry,40000
"Keikpop, Harapan Indah",Bekasi,-6.18783978,106.9753465,4.5,Makanan,Roti,it'zrikaya,40000
"Keikpop, Harapan Indah",Bekasi,-6.18783978,106.9753465,4.5,Makanan,Roti,Miracle of Chocolate no.7,40000
"Keikpop, Harapan Indah",Bekasi,-6.18783978,106.9753465,4.5,Makanan,Roti,My Cheese from the Star,40000
"Keikpop, Harapan Indah",Bekasi,-6.18783978,106.9753465,4.5,Makanan,Roti,Cheese Over Choco,40000
"Keikpop, Kebon Jeruk",Jakarta Barat,-6.152495319,106.7151941,4.4,Makanan,Sweets,Split Cake,75000
"Keikpop, Kebon Jeruk",Jakarta Barat,-6.152495319,106.7151941,4.4,Makanan,Sweets,ChocoTown Cha Cha Cha,65000
"Keikpop, Kebon Jeruk",Jakarta Barat,-6.152495319,106.7151941,4.4,Makanan,Sweets,Twincenzo,75000
"Keikpop, Kebon Jeruk",Jakarta Barat,-6.152495319,106.7151941,4.4,Makanan,Sweets,Paket SNSD (Semua seNang Semua Doyan),100000
"Keikpop, Kebon Jeruk",Jakarta Barat,-6.152495319,106.7151941,4.4,Makanan,Sweets,Paket Saranghaeyo..,70000
"Keikpop, Kebon Jeruk",Jakarta Barat,-6.152495319,106.7151941,4.4,Makanan,Sweets,Paket Mukbang,80000
"Keikpop, Kebon Jeruk",Jakarta Barat,-6.152495319,106.7151941,4.4,Makanan,Sweets,Cheesecake in The Trap,65000
"Keikpop, Kebon Jeruk",Jakarta Barat,-6.152495319,106.7151941,4.4,Makanan,Sweets,It's O-Cake to Not Be Okay,65000
"Keikpop, Kebon Jeruk",Jakarta Barat,-6.152495319,106.7151941,4.4,Makanan,Sweets,Icakewon Class,65000
"Keikpop, Kebon Jeruk",Jakarta Barat,-6.152495319,106.7151941,4.4,Makanan,Sweets,Cake Landing on You,65000
"Keikpop, Kebon Jeruk",Jakarta Barat,-6.152495319,106.7151941,4.4,Makanan,Sweets,How You Like Cake,65000
"Keikpop, Kebon Jeruk",Jakarta Barat,-6.152495319,106.7151941,4.4,Makanan,Roti,Lovesick Strawberry,40000
"Keikpop, Kebon Jeruk",Jakarta Barat,-6.152495319,106.7151941,4.4,Makanan,Roti,it'zrikaya,40000
"Keikpop, Kebon Jeruk",Jakarta Barat,-6.152495319,106.7151941,4.4,Makanan,Roti,Miracle of Chocolate no.7,40000
"Keikpop, Kebon Jeruk",Jakarta Barat,-6.152495319,106.7151941,4.4,Makanan,Roti,My Cheese from the Star,40000
"Keikpop, Kebon Jeruk",Jakarta Barat,-6.152495319,106.7151941,4.4,Makanan,Roti,Cheese Over Choco,40000
"Keikpop, Mangga Besar",Jakarta Barat,-6.147764941,106.8263778,4.5,Makanan,Sweets,Split Cake,75000
"Keikpop, Mangga Besar",Jakarta Barat,-6.147764941,106.8263778,4.5,Makanan,Sweets,ChocoTown Cha Cha Cha,65000
"Keikpop, Mangga Besar",Jakarta Barat,-6.147764941,106.8263778,4.5,Makanan,Sweets,Twincenzo,75000
"Keikpop, Mangga Besar",Jakarta Barat,-6.147764941,106.8263778,4.5,Makanan,Sweets,Paket SNSD (Semua seNang Semua Doyan),100000
"Keikpop, Mangga Besar",Jakarta Barat,-6.147764941,106.8263778,4.5,Makanan,Sweets,Paket Saranghaeyo..,70000
"Keikpop, Mangga Besar",Jakarta Barat,-6.147764941,106.8263778,4.5,Makanan,Sweets,Paket Mukbang,80000
"Keikpop, Mangga Besar",Jakarta Barat,-6.147764941,106.8263778,4.5,Makanan,Sweets,Cheesecake in The Trap,65000
"Keikpop, Mangga Besar",Jakarta Barat,-6.147764941,106.8263778,4.5,Makanan,Sweets,It's O-Cake to Not Be Okay,65000
"Keikpop, Mangga Besar",Jakarta Barat,-6.147764941,106.8263778,4.5,Makanan,Sweets,Icakewon Class,65000
"Keikpop, Mangga Besar",Jakarta Barat,-6.147764941,106.8263778,4.5,Makanan,Sweets,Cake Landing on You,65000
"Keikpop, Mangga Besar",Jakarta Barat,-6.147764941,106.8263778,4.5,Makanan,Sweets,How You Like Cake,65000
"Keikpop, Mangga Besar",Jakarta Barat,-6.147764941,106.8263778,4.5,Makanan,Roti,Lovesick Strawberry,40000
"Keikpop, Mangga Besar",Jakarta Barat,-6.147764941,106.8263778,4.5,Makanan,Roti,it'zrikaya,40000
"Keikpop, Mangga Besar",Jakarta Barat,-6.147764941,106.8263778,4.5,Makanan,Roti,Miracle of Chocolate no.7,40000
"Keikpop, Mangga Besar",Jakarta Barat,-6.147764941,106.8263778,4.5,Makanan,Roti,My Cheese from the Star,40000
"Keikpop, Mangga Besar",Jakarta Barat,-6.147764941,106.8263778,4.5,Makanan,Roti,Cheese Over Choco,40000
"Keikpop, Pajajaran Bogor",Bogor,-6.577667706,106.8074234,4.5,Makanan,Sweets,Split Cake,75000
"Keikpop, Pajajaran Bogor",Bogor,-6.577667706,106.8074234,4.5,Makanan,Sweets,ChocoTown Cha Cha Cha,65000
"Keikpop, Pajajaran Bogor",Bogor,-6.577667706,106.8074234,4.5,Makanan,Sweets,Twincenzo,75000
"Keikpop, Pajajaran Bogor",Bogor,-6.577667706,106.8074234,4.5,Makanan,Sweets,Paket SNSD (Semua seNang Semua Doyan),100000
"Keikpop, Pajajaran Bogor",Bogor,-6.577667706,106.8074234,4.5,Makanan,Sweets,Paket Saranghaeyo..,70000
"Keikpop, Pajajaran Bogor",Bogor,-6.577667706,106.8074234,4.5,Makanan,Sweets,Paket Mukbang,80000
"Keikpop, Pajajaran Bogor",Bogor,-6.577667706,106.8074234,4.5,Makanan,Sweets,Cheesecake in The Trap,65000
"Keikpop, Pajajaran Bogor",Bogor,-6.577667706,106.8074234,4.5,Makanan,Sweets,It's O-Cake to Not Be Okay,65000
"Keikpop, Pajajaran Bogor",Bogor,-6.577667706,106.8074234,4.5,Makanan,Sweets,Icakewon Class,65000
"Keikpop, Pajajaran Bogor",Bogor,-6.577667706,106.8074234,4.5,Makanan,Sweets,Cake Landing on You,65000
"Keikpop, Pajajaran Bogor",Bogor,-6.577667706,106.8074234,4.5,Makanan,Sweets,How You Like Cake,65000
"Keikpop, Pajajaran Bogor",Bogor,-6.577667706,106.8074234,4.5,Makanan,Roti,Lovesick Strawberry,40000
"Keikpop, Pajajaran Bogor",Bogor,-6.577667706,106.8074234,4.5,Makanan,Roti,it'zrikaya,40000
"Keikpop, Pajajaran Bogor",Bogor,-6.577667706,106.8074234,4.5,Makanan,Roti,Miracle of Chocolate no.7,40000
"Keikpop, Pajajaran Bogor",Bogor,-6.577667706,106.8074234,4.5,Makanan,Roti,My Cheese from the Star,40000
"Keikpop, Pajajaran Bogor",Bogor,-6.577667706,106.8074234,4.5,Makanan,Roti,Cheese Over Choco,40000
"Keikpop, Radio Dalam",Jakarta Selatan,-6.250433698,106.7911216,4.5,Makanan,Sweets,Split Cake,75000
"Keikpop, Radio Dalam",Jakarta Selatan,-6.250433698,106.7911216,4.5,Makanan,Sweets,ChocoTown Cha Cha Cha,65000
"Keikpop, Radio Dalam",Jakarta Selatan,-6.250433698,106.7911216,4.5,Makanan,Sweets,Twincenzo,75000
"Keikpop, Radio Dalam",Jakarta Selatan,-6.250433698,106.7911216,4.5,Makanan,Sweets,Paket SNSD (Semua seNang Semua Doyan),100000
"Keikpop, Radio Dalam",Jakarta Selatan,-6.250433698,106.7911216,4.5,Makanan,Sweets,Paket Saranghaeyo..,70000
"Keikpop, Radio Dalam",Jakarta Selatan,-6.250433698,106.7911216,4.5,Makanan,Sweets,Paket Mukbang,80000
"Keikpop, Radio Dalam",Jakarta Selatan,-6.250433698,106.7911216,4.5,Makanan,Sweets,Cheesecake in The Trap,65000
"Keikpop, Radio Dalam",Jakarta Selatan,-6.250433698,106.7911216,4.5,Makanan,Sweets,It's O-Cake to Not Be Okay,65000
"Keikpop, Radio Dalam",Jakarta Selatan,-6.250433698,106.7911216,4.5,Makanan,Sweets,Icakewon Class,65000
"Keikpop, Radio Dalam",Jakarta Selatan,-6.250433698,106.7911216,4.5,Makanan,Sweets,Cake Landing on You,65000
"Keikpop, Radio Dalam",Jakarta Selatan,-6.250433698,106.7911216,4.5,Makanan,Sweets,How You Like Cake,65000
"Keikpop, Radio Dalam",Jakarta Selatan,-6.250433698,106.7911216,4.5,Makanan,Roti,Lovesick Strawberry,40000
"Keikpop, Radio Dalam",Jakarta Selatan,-6.250433698,106.7911216,4.5,Makanan,Roti,it'zrikaya,40000
"Keikpop, Radio Dalam",Jakarta Selatan,-6.250433698,106.7911216,4.5,Makanan,Roti,My Cheese from the Star,40000
"Keikpop, Radio Dalam",Jakarta Selatan,-6.250433698,106.7911216,4.5,Makanan,Roti,Cheese Over Choco,40000
"Keikpop, Radio Dalam",Jakarta Selatan,-6.250433698,106.7911216,4.5,Makanan,Roti,Miracle of Chocolate no.7,40000
Kembang Bawang PIK,Jakarta Utara,-6.088463901,106.7448371,4.7,Makanan,Aneka nasi,Nasi Goreng Cakalang Asap,50000
Kembang Bawang PIK,Jakarta Utara,-6.088463901,106.7448371,4.7,Makanan,Aneka nasi,Nasi Goreng Cakalang Asap + Kecombrang,54000
Kembang Bawang PIK,Jakarta Utara,-6.088463901,106.7448371,4.7,Makanan,Aneka nasi,Nasi Goreng Cakalang Asap + Kecombrang Pete,62750
Kembang Bawang PIK,Jakarta Utara,-6.088463901,106.7448371,4.7,Makanan,Aneka nasi,Nasi Goreng Ayam,43750
Kembang Bawang PIK,Jakarta Utara,-6.088463901,106.7448371,4.7,Makanan,Aneka nasi,Nasi Goreng Ayam + Kecombrang,47500
Kembang Bawang PIK,Jakarta Utara,-6.088463901,106.7448371,4.7,Makanan,Aneka nasi,Nasi Goreng Ayam + Kecombrang Pete,58250
Kembang Bawang PIK,Jakarta Utara,-6.088463901,106.7448371,4.7,Makanan,Aneka nasi,Nasi Goreng Ayam Asap,47500
Kembang Bawang PIK,Jakarta Utara,-6.088463901,106.7448371,4.7,Makanan,Aneka nasi,Nasi Goreng Ayam Asap + Kecombrang,51250
Kembang Bawang PIK,Jakarta Utara,-6.088463901,106.7448371,4.7,Makanan,Aneka nasi,Nasi Goreng Ayam Asap + Kecombrang Pete,60000
Kembang Bawang PIK,Jakarta Utara,-6.088463901,106.7448371,4.7,Makanan,Aneka nasi,Nasi Goreng Ayam Kecap,43750
Kembang Bawang PIK,Jakarta Utara,-6.088463901,106.7448371,4.7,Makanan,Aneka nasi,Nasi Goreng Ayam Kecap + Pete,52500
Kembang Bawang PIK,Jakarta Utara,-6.088463901,106.7448371,4.7,Makanan,Aneka nasi,Nasi Goreng Ayam Sambal Hijau,50000
Kembang Bawang PIK,Jakarta Utara,-6.088463901,106.7448371,4.7,Makanan,Aneka nasi,Nasi Goreng Ayam + Pete,50000
Kembang Bawang PIK,Jakarta Utara,-6.088463901,106.7448371,4.7,Makanan,Aneka nasi,Nasi Goreng Ikan Asin,47500
Kembang Bawang PIK,Jakarta Utara,-6.088463901,106.7448371,4.7,Makanan,Aneka nasi,Nasi Goreng Ikan Asin + Kecombrang,51250
Kembang Bawang PIK,Jakarta Utara,-6.088463901,106.7448371,4.7,Makanan,Aneka nasi,Nasi Goreng Ikan Asin + Kecombrang Pete,60000
Kembang Bawang PIK,Jakarta Utara,-6.088463901,106.7448371,4.7,Makanan,Aneka nasi,Nasi Kembang Bawang,43750
Kembang Bawang PIK,Jakarta Utara,-6.088463901,106.7448371,4.7,Makanan,Bakmie,Mie Goreng Kembang Bawang,50250
Kembang Bawang PIK,Jakarta Utara,-6.088463901,106.7448371,4.7,Makanan,Ayam & bebek,Oseng Ayam Asap,50000
Kembang Bawang PIK,Jakarta Utara,-6.088463901,106.7448371,4.7,Makanan,Ayam & bebek,Oseng Ayam Asap + Kecombrang,53750
Kembang Bawang PIK,Jakarta Utara,-6.088463901,106.7448371,4.7,Makanan,Ayam & bebek,Oseng Ayam Asap + Kecombrang Pete,62500
Kembang Bawang PIK,Jakarta Utara,-6.088463901,106.7448371,4.7,Makanan,Ayam & bebek,Oseng Ayam Asap Sambal Hijau,50000
Kembang Bawang PIK,Jakarta Utara,-6.088463901,106.7448371,4.7,Makanan,Ayam & bebek,Oseng Ayam Asap Sambal Hijau + Pete,58750
Kembang Bawang PIK,Jakarta Utara,-6.088463901,106.7448371,4.7,Makanan,Ayam & bebek,Oseng Ayam Asap Sambal Matah,50000
Kembang Bawang PIK,Jakarta Utara,-6.088463901,106.7448371,4.7,Makanan,Ayam & bebek,Oseng Ayam Asap Sambal Matah + Pete,58750
Kembang Bawang PIK,Jakarta Utara,-6.088463901,106.7448371,4.7,Makanan,Ayam & bebek,Oseng Ayam Asap Sambal Cabak,50000
Kembang Bawang PIK,Jakarta Utara,-6.088463901,106.7448371,4.7,Makanan,Seafood,Oseng Cumi Asin Kecombrang,53750
Kembang Bawang PIK,Jakarta Utara,-6.088463901,106.7448371,4.7,Makanan,Seafood,Oseng Cumi Asin Kecombrang + Pete,60000
Kembang Bawang PIK,Jakarta Utara,-6.088463901,106.7448371,4.7,Makanan,Aneka nasi,Nasi Putih,7500
Kemek Nyok,Depok,-6.375200852,106.8139749,NAN,Makanan,Barat,Spicy Ayam Bento,19000
Kemek Nyok,Depok,-6.375200852,106.8139749,NAN,Makanan,Barat,Shrimp Roll Bento (Udang),19000
Kemek Nyok,Depok,-6.375200852,106.8139749,NAN,Makanan,Barat,Eggroll (Ayam Roll Nugget),19000
Kemek Nyok,Depok,-6.375200852,106.8139749,NAN,Makanan,Barat,Kombinasi (Ayam + Shrimp Roll + Eggroll),19000
"KFC, Bintaro 9",Tangerang,-6.279847303,106.7157591,4.8,Makanan,Cepat saji,Hot & Cheesy Chicken,23000
"KFC, Bintaro 9",Tangerang,-6.279847303,106.7157591,4.8,Makanan,Cepat saji,Golden Combo 1,40500
"KFC, Bintaro 9",Tangerang,-6.279847303,106.7157591,4.8,Makanan,Cepat saji,Golden Combo 2,57000
"KFC, Bintaro 9",Tangerang,-6.279847303,106.7157591,4.8,Minuman,Minuman,Yubari Float,14500
"KFC, Bintaro 9",Tangerang,-6.279847303,106.7157591,4.8,Minuman,Minuman,Very Berry Float,10500
"KFC, Bintaro 9",Tangerang,-6.279847303,106.7157591,4.8,Makanan,Cepat saji,KFC Red Hot Bento,20000
"KFC, Bintaro 9",Tangerang,-6.279847303,106.7157591,4.8,Makanan,Cepat saji,Super Besar 7,56000
"KFC, Bintaro 9",Tangerang,-6.279847303,106.7157591,4.8,Makanan,Cepat saji,Super Besar 6,48000
"KFC, Bintaro 9",Tangerang,-6.279847303,106.7157591,4.8,Makanan,Cepat saji,Burger Combo,36500
"KFC, Bintaro 9",Tangerang,-6.279847303,106.7157591,4.8,Makanan,Cepat saji,Super Besar 8,142500
"KFC, Bintaro 9",Tangerang,-6.279847303,106.7157591,4.8,Makanan,Cepat saji,Super Besar 5,42500
"KFC, Bintaro 9",Tangerang,-6.279847303,106.7157591,4.8,Makanan,Cepat saji,Super Besar 4,31500
"KFC, Bintaro 9",Tangerang,-6.279847303,106.7157591,4.8,Makanan,Cepat saji,Super Besar 3,79000
"KFC, Bintaro 9",Tangerang,-6.279847303,106.7157591,4.8,Makanan,Cepat saji,Combo Chicken Porridge,21000
"KFC, Bintaro 9",Tangerang,-6.279847303,106.7157591,4.8,Makanan,Cepat saji,Super Besar 1,38500
"KFC, Bintaro 9",Tangerang,-6.279847303,106.7157591,4.8,Makanan,Cepat saji,Super Besar 2,55000
"KFC, Bintaro 9",Tangerang,-6.279847303,106.7157591,4.8,Makanan,Cepat saji,Winger Bucket*,84000
"KFC, Bintaro 9",Tangerang,-6.279847303,106.7157591,4.8,Makanan,Cepat saji,Snack Bucket 1,83000
"KFC, Bintaro 9",Tangerang,-6.279847303,106.7157591,4.8,Makanan,Cepat saji,Snack Bucket 2,70500
"KFC, Bintaro 9",Tangerang,-6.279847303,106.7157591,4.8,Makanan,Cepat saji,Colonel Yakiniku Rice,36500
"KFC, Bintaro 9",Tangerang,-6.279847303,106.7157591,4.8,Makanan,Cepat saji,Chicken Strips Seasoning,21000
"KFC, Bintaro 9",Tangerang,-6.279847303,106.7157591,4.8,Makanan,Cepat saji,Fun Fries Seasoning,25000
"KFC, Bintaro 9",Tangerang,-6.279847303,106.7157591,4.8,Makanan,Cepat saji,Winger Seasoning,26000
"KFC, Bintaro 9",Tangerang,-6.279847303,106.7157591,4.8,Makanan,Cepat saji,KFC Soup,16000
"KFC, Bintaro 9",Tangerang,-6.279847303,106.7157591,4.8,Makanan,Cepat saji,Cream Soup,10500
"KFC, Bintaro 9",Tangerang,-6.279847303,106.7157591,4.8,Makanan,Cepat saji,Original Poriridge,8500
"KFC, Bintaro 9",Tangerang,-6.279847303,106.7157591,4.8,Makanan,Cepat saji,Chicken Porridge,19000
"KFC, Bintaro 9",Tangerang,-6.279847303,106.7157591,4.8,Makanan,Cepat saji,Crispy Chicken,19500
"KFC, Bintaro 9",Tangerang,-6.279847303,106.7157591,4.8,Makanan,Cepat saji,Spaghetti Supreme,20000
"KFC, Bintaro 9",Tangerang,-6.279847303,106.7157591,4.8,Makanan,Cepat saji,Spaghetti Deluxe,10500
"KFC, Bintaro 9",Tangerang,-6.279847303,106.7157591,4.8,Makanan,Cepat saji,Original Chicken,19500
"KFC, Bintaro 9",Tangerang,-6.279847303,106.7157591,4.8,Makanan,Cepat saji,Perkedel,9500
"KFC, Bintaro 9",Tangerang,-6.279847303,106.7157591,4.8,Makanan,Cepat saji,Wing Original,19000
"KFC, Bintaro 9",Tangerang,-6.279847303,106.7157591,4.8,Makanan,Cepat saji,Rice,9500
"KFC, Bintaro 9",Tangerang,-6.279847303,106.7157591,4.8,Makanan,Cepat saji,9Pcs,161500
"KFC, Bintaro 9",Tangerang,-6.279847303,106.7157591,4.8,Makanan,Cepat saji,Krispy Burger,26500
"KFC, Bintaro 9",Tangerang,-6.279847303,106.7157591,4.8,Makanan,Cepat saji,Krunchy Burger,16000
"KFC, Bintaro 9",Tangerang,-6.279847303,106.7157591,4.8,Makanan,Cepat saji,Combo Original Porridge,12500
"KFC, Bintaro 9",Tangerang,-6.279847303,106.7157591,4.8,Makanan,Jajanan,Cream Puff 1Pc,12500
"KFC, Bintaro 9",Tangerang,-6.279847303,106.7157591,4.8,Makanan,Jajanan,Cream Puff 2Pc,21000
"KFC, Bintaro 9",Tangerang,-6.279847303,106.7157591,4.8,Makanan,Cepat saji,Pom Pom,10500
"KFC, Bintaro 9",Tangerang,-6.279847303,106.7157591,4.8,Makanan,Cepat saji,Twisty,19000
"KFC, Bintaro 9",Tangerang,-6.279847303,106.7157591,4.8,Makanan,Cepat saji,Fish Fillet,19000
"KFC, Bintaro 9",Tangerang,-6.279847303,106.7157591,4.8,Makanan,Cepat saji,French Fries Large,23000
"KFC, Bintaro 9",Tangerang,-6.279847303,106.7157591,4.8,Makanan,Cepat saji,French Fries Regular,19000
"KFC, Bintaro 9",Tangerang,-6.279847303,106.7157591,4.8,Makanan,Cepat saji,Oriental Bento,16000
"KFC, Bintaro 9",Tangerang,-6.279847303,106.7157591,4.8,Makanan,Cepat saji,Crispy Strips,19000
"KFC, Bintaro 9",Tangerang,-6.279847303,106.7157591,4.8,Makanan,Cepat saji,Colonel Burger,21000
"KFC, Bintaro 9",Tangerang,-6.279847303,106.7157591,4.8,Makanan,Cepat saji,Chicken Skin,15500
"KFC, Bintaro 9",Tangerang,-6.279847303,106.7157591,4.8,Makanan,Cepat saji,Kombo Super Star Ber 3,154500
"KFC, Bintaro 9",Tangerang,-6.279847303,106.7157591,4.8,Makanan,Cepat saji,Kombo Super Star Ber 2,96500
"KFC, Bintaro 9",Tangerang,-6.279847303,106.7157591,4.8,Makanan,Cepat saji,Chaki Kids Meal B Coloring Kit,47500
"KFC, Bintaro 9",Tangerang,-6.279847303,106.7157591,4.8,Makanan,Cepat saji,Chaki Kids Meal A Coloring Kit,47500
"KFC, Bintaro 9",Tangerang,-6.279847303,106.7157591,4.8,Makanan,Jajanan,Double Choco Donut,8500
"KFC, Bintaro 9",Tangerang,-6.279847303,106.7157591,4.8,Makanan,Jajanan,Cookie Crmb Donut,8500
"KFC, Bintaro 9",Tangerang,-6.279847303,106.7157591,4.8,Makanan,Jajanan,Choco Nut Donut,8500
"KFC, Bintaro 9",Tangerang,-6.279847303,106.7157591,4.8,Makanan,Jajanan,Cheese Donut,8500
"KFC, Bintaro 9",Tangerang,-6.279847303,106.7157591,4.8,Makanan,Jajanan,1/2dz Donut,43000
"KFC, Bintaro 9",Tangerang,-6.279847303,106.7157591,4.8,Makanan,Jajanan,Pukis 2Pc,10500
"KFC, Bintaro 9",Tangerang,-6.279847303,106.7157591,4.8,Makanan,Jajanan,Pukis 3Pc,15500
"KFC, Bintaro 9",Tangerang,-6.279847303,106.7157591,4.8,Makanan,Jajanan,Pukis 5Pc,23000
"KFC, Ciputat Gaplek",Tangerang,-6.345995815,106.7499504,4.7,Makanan,Cepat saji,Hot & Cheesy Chicken,23000
"KFC, Ciputat Gaplek",Tangerang,-6.345995815,106.7499504,4.7,Makanan,Cepat saji,Golden Combo 2,57000
"KFC, Ciputat Gaplek",Tangerang,-6.345995815,106.7499504,4.7,Makanan,Cepat saji,Golden Combo 1,40500
"KFC, Ciputat Gaplek",Tangerang,-6.345995815,106.7499504,4.7,Makanan,Cepat saji,KFC Red Hot Bento,20000
"KFC, Ciputat Gaplek",Tangerang,-6.345995815,106.7499504,4.7,Makanan,Cepat saji,Super Besar 7,56000
"KFC, Ciputat Gaplek",Tangerang,-6.345995815,106.7499504,4.7,Makanan,Cepat saji,Super Besar 6,48000
"KFC, Ciputat Gaplek",Tangerang,-6.345995815,106.7499504,4.7,Makanan,Cepat saji,Burger Combo,36500
"KFC, Ciputat Gaplek",Tangerang,-6.345995815,106.7499504,4.7,Makanan,Cepat saji,Super Besar 8,142500
"KFC, Ciputat Gaplek",Tangerang,-6.345995815,106.7499504,4.7,Makanan,Cepat saji,Super Besar 5,42500
"KFC, Ciputat Gaplek",Tangerang,-6.345995815,106.7499504,4.7,Makanan,Cepat saji,Super Besar 4,31500
"KFC, Ciputat Gaplek",Tangerang,-6.345995815,106.7499504,4.7,Makanan,Cepat saji,Super Besar 3,79000
"KFC, Ciputat Gaplek",Tangerang,-6.345995815,106.7499504,4.7,Makanan,Cepat saji,Combo Chicken Porridge,21000
"KFC, Ciputat Gaplek",Tangerang,-6.345995815,106.7499504,4.7,Makanan,Cepat saji,Super Besar 1,38500
"KFC, Ciputat Gaplek",Tangerang,-6.345995815,106.7499504,4.7,Makanan,Cepat saji,Super Besar 2,55000
"KFC, Ciputat Gaplek",Tangerang,-6.345995815,106.7499504,4.7,Makanan,Cepat saji,Winger Bucket*,84000
"KFC, Ciputat Gaplek",Tangerang,-6.345995815,106.7499504,4.7,Makanan,Cepat saji,Winger Seasoning,26000
"KFC, Ciputat Gaplek",Tangerang,-6.345995815,106.7499504,4.7,Makanan,Cepat saji,Snack Bucket 1,83000
"KFC, Ciputat Gaplek",Tangerang,-6.345995815,106.7499504,4.7,Makanan,Cepat saji,Snack Bucket 2,70500
"KFC, Ciputat Gaplek",Tangerang,-6.345995815,106.7499504,4.7,Makanan,Cepat saji,Colonel Yakiniku Rice,36500
"KFC, Ciputat Gaplek",Tangerang,-6.345995815,106.7499504,4.7,Makanan,Cepat saji,Chicken Strips Seasoning,21000
"KFC, Ciputat Gaplek",Tangerang,-6.345995815,106.7499504,4.7,Makanan,Cepat saji,Fun Fries Seasoning,25000
"KFC, Ciputat Gaplek",Tangerang,-6.345995815,106.7499504,4.7,Makanan,Cepat saji,KFC Soup,16000
"KFC, Ciputat Gaplek",Tangerang,-6.345995815,106.7499504,4.7,Makanan,Cepat saji,Cream Soup,10500
"KFC, Ciputat Gaplek",Tangerang,-6.345995815,106.7499504,4.7,Makanan,Cepat saji,Crispy Chicken,19500
"KFC, Ciputat Gaplek",Tangerang,-6.345995815,106.7499504,4.7,Makanan,Cepat saji,Spaghetti Supreme,20000
"KFC, Ciputat Gaplek",Tangerang,-6.345995815,106.7499504,4.7,Makanan,Cepat saji,Spaghetti Deluxe,10500
"KFC, Ciputat Gaplek",Tangerang,-6.345995815,106.7499504,4.7,Makanan,Cepat saji,Original Chicken,19500
"KFC, Ciputat Gaplek",Tangerang,-6.345995815,106.7499504,4.7,Makanan,Cepat saji,Perkedel,9500
"KFC, Ciputat Gaplek",Tangerang,-6.345995815,106.7499504,4.7,Makanan,Cepat saji,Wing Original,19000
"KFC, Ciputat Gaplek",Tangerang,-6.345995815,106.7499504,4.7,Makanan,Cepat saji,Rice,9500
